NATMON_IND,Indicator,LOCATION,Country,TIME,Time,Value,Flag Codes,Flags
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BGD,Bangladesh,2018,2018,60.95654,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BGD,Bangladesh,2019,2019,63.15256,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BGD,Bangladesh,2020,2020,62.62381,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BGD,Bangladesh,2021,2021,63.55116,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40606,Sub-Saharan Africa,2016,2016,62.76577,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40606,Sub-Saharan Africa,2017,2017,63.55537,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40606,Sub-Saharan Africa,2018,2018,64.23647,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40606,Sub-Saharan Africa,2019,2019,63.80842,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40606,Sub-Saharan Africa,2020,2020,63.66173,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",DMA,Dominica,2019,2019,98.72037,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",DMA,Dominica,2020,2020,97.22326,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",DMA,Dominica,2021,2021,99.18939,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",GIB,Gibraltar,2016,2016,90.45121,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",GIB,Gibraltar,2017,2017,87.40741,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",GIB,Gibraltar,2019,2019,87.78135,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",GIB,Gibraltar,2020,2020,98.60065,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",GIB,Gibraltar,2021,2021,93.93283,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LCA,Saint Lucia,2016,2016,73.48112,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LCA,Saint Lucia,2017,2017,79.93848,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LCA,Saint Lucia,2018,2018,80.31735,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LCA,Saint Lucia,2019,2019,79.25126,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",LCA,Saint Lucia,2020,2020,83.51776,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ARM,Armenia,2016,2016,93.20249,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ARM,Armenia,2017,2017,92.62859,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ARM,Armenia,2018,2018,91.78521,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ARM,Armenia,2019,2019,89.70518,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ARM,Armenia,2020,2020,90.22246,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ARM,Armenia,2021,2021,91.21377,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ROU,Romania,2016,2016,93.26367,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ROU,Romania,2017,2017,92.58599,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ROU,Romania,2018,2018,91.05891,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ROU,Romania,2019,2019,88.8151,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",UZB,Uzbekistan,2016,2016,99.31817,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",UZB,Uzbekistan,2017,2017,99.27704,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",UZB,Uzbekistan,2018,2018,99.27347,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",UZB,Uzbekistan,2019,2019,99.37627,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",UZB,Uzbekistan,2020,2020,97.74926,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",UZB,Uzbekistan,2021,2021,96.06907,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",AUS,Australia,2016,2016,99.95587,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",AUS,Australia,2017,2017,99.68175,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",AUS,Australia,2018,2018,99.57162,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",AUS,Australia,2019,2019,99.31535,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",AUS,Australia,2020,2020,98.54389,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",CUB,Cuba,2016,2016,94.53374,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",CUB,Cuba,2017,2017,95.68529,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",CUB,Cuba,2018,2018,97.84442,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",CUB,Cuba,2019,2019,99.21839,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",CUB,Cuba,2020,2020,99.80249,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",CUB,Cuba,2021,2021,98.81209,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",MOZ,Mozambique,2020,2020,38.73776,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",LUX,Luxembourg,2016,2016,94.89523,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",LUX,Luxembourg,2017,2017,94.24543,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",LUX,Luxembourg,2018,2018,95.69361,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",LUX,Luxembourg,2019,2019,97.55106,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",LUX,Luxembourg,2020,2020,99.11881,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BLZ,Belize,2016,2016,99.47429,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BLZ,Belize,2017,2017,99.67525,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BLZ,Belize,2018,2018,99.33519,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BLZ,Belize,2019,2019,99.51505,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BLZ,Belize,2020,2020,99.84875,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BLZ,Belize,2021,2021,91.64235,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",KOR,Republic of Korea,2016,2016,99.59232,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",KOR,Republic of Korea,2017,2017,99.70677,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",KOR,Republic of Korea,2018,2018,96.0154,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",KOR,Republic of Korea,2019,2019,87.70892,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",KOR,Republic of Korea,2020,2020,90.89581,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",COM,Comoros,2016,2016,78.2339,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",COM,Comoros,2017,2017,85.32228,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",COM,Comoros,2018,2018,81.84549,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40611,Eastern Asia,2016,2016,93.48078,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40611,Eastern Asia,2017,2017,93.43315,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40611,Eastern Asia,2018,2018,93.50965,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40611,Eastern Asia,2019,2019,93.03812,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",40611,Eastern Asia,2020,2020,92.62321,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SRB,Serbia,2016,2016,89.05977,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SRB,Serbia,2017,2017,88.87248,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SRB,Serbia,2018,2018,88.18909,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SRB,Serbia,2019,2019,87.73771,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SRB,Serbia,2020,2020,85.61864,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SRB,Serbia,2021,2021,85.67195,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ZAF,South Africa,2017,2017,80.8609,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ZAF,South Africa,2018,2018,85.63637,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ZAF,South Africa,2019,2019,89.67605,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",ZAF,South Africa,2020,2020,89.20442,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",VAT,Holy See,2016,2016,,a,Category not applicable
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",VAT,Holy See,2017,2017,,a,Category not applicable
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",VAT,Holy See,2018,2018,,a,Category not applicable
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",VAT,Holy See,2019,2019,,a,Category not applicable
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",VAT,Holy See,2020,2020,,a,Category not applicable
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",VAT,Holy See,2021,2021,,a,Category not applicable
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",VAT,Holy See,2022,2022,,a,Category not applicable
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MNE,Montenegro,2016,2016,97.95445,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MNE,Montenegro,2017,2017,95.6079,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MNE,Montenegro,2018,2018,93.32631,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MNE,Montenegro,2019,2019,92.26637,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MNE,Montenegro,2020,2020,93.91841,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MNE,Montenegro,2021,2021,96.60562,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MMR,Myanmar,2017,2017,76.29185,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",MMR,Myanmar,2018,2018,79.03432,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",COL,Colombia,2016,2016,91.62764,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",COL,Colombia,2017,2017,92.49546,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",COL,Colombia,2018,2018,94.09349,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",COL,Colombia,2019,2019,96.65914,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",COL,Colombia,2020,2020,99.07101,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",COL,Colombia,2021,2021,99.29916,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SEN,Senegal,2019,2019,74.25533,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SEN,Senegal,2020,2020,75.35502,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SEN,Senegal,2021,2021,72.5894,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SEN,Senegal,2021,2021,46.89,,Gross
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SEN,Senegal,2021,2021,46.89,,Gross
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",TON,Tonga,2018,2018,91.81306,‡,UIS Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",TON,Tonga,2019,2019,93.56611,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",TON,Tonga,2020,2020,89.11656,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",IDN,Indonesia,2016,2016,71.43696,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",IDN,Indonesia,2017,2017,76.09193,‡,UIS Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",IDN,Indonesia,2018,2018,77.47004,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",NAM,Namibia,2016,2016,98.53069,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",NAM,Namibia,2017,2017,98.58034,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",NAM,Namibia,2018,2018,98.48104,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",NAM,Namibia,2019,2019,98.45152,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",NAM,Namibia,2020,2020,98.56044,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",NAM,Namibia,2021,2021,98.59311,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CYP,Cyprus,2016,2016,93.88838,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CYP,Cyprus,2017,2017,94.62942,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CYP,Cyprus,2018,2018,93.4559,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CYP,Cyprus,2019,2019,92.58401,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",CYP,Cyprus,2020,2020,92.5308,+,National Estimation
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",IRN,Iran (Islamic Republic of),2016,2016,94.68283,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",IRN,Iran (Islamic Republic of),2017,2017,95.26478,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",IRN,Iran (Islamic Republic of),2020,2020,98.25445,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ARE,United Arab Emirates,2016,2016,84.16964,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ARE,United Arab Emirates,2017,2017,88.05103,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ARE,United Arab Emirates,2019,2019,98.06809,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ARE,United Arab Emirates,2020,2020,97.82596,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",ARE,United Arab Emirates,2022,2022,95.70292,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",BWA,Botswana,2017,2017,91.05692,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SLB,Solomon Islands,2018,2018,95.61687,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",SLB,Solomon Islands,2019,2019,93.35229,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ISL,Iceland,2016,2016,99.54371,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ISL,Iceland,2017,2017,99.95235,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ISL,Iceland,2018,2018,99.94136,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ISL,Iceland,2019,2019,99.79512,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",ISL,Iceland,2020,2020,99.57527,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MAR,Morocco,2016,2016,95.63341,‡,UIS Estimation
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MAR,Morocco,2017,2017,97.59754,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MAR,Morocco,2018,2018,99.79441,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MAR,Morocco,2019,2019,99.58406,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MAR,Morocco,2020,2020,99.55288,,
NERT_1_CP,"Total net enrolment rate, primary, both sexes (%)",MAR,Morocco,2021,2021,99.64354,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",VGB,British Virgin Islands,2016,2016,88.2397,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",VGB,British Virgin Islands,2017,2017,70.78652,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",VGB,British Virgin Islands,2020,2020,88.00979,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",VGB,British Virgin Islands,2021,2021,97.62557,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SVN,Slovenia,2016,2016,98.95649,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SVN,Slovenia,2017,2017,99.22794,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SVN,Slovenia,2018,2018,98.40181,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SVN,Slovenia,2019,2019,98.89544,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",SVN,Slovenia,2020,2020,99.46166,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40640,Northern America ,2016,2016,94.91248,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40640,Northern America ,2017,2017,94.99082,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40640,Northern America ,2018,2018,96.17888,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40640,Northern America ,2019,2019,95.54542,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",40640,Northern America ,2020,2020,96.40676,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",COK,Cook Islands,2016,2016,98.94737,,
NERT_2_CP,"Total net enrolment rate, lower secondary, both sexes (%)",COK,Cook Islands,2017,2017,97.06513,,
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BRA,Brazil,2016,2016,84.36029,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BRA,Brazil,2017,2017,84.2061,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BRA,Brazil,2018,2018,85.67991,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BRA,Brazil,2019,2019,85.99404,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",BRA,Brazil,2020,2020,86.65375,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SGP,Singapore,2017,2017,99.91046,+,National Estimation
NERT_3_CP,"Total net enrolment rate, upper secondary, both sexes (%)",SGP,Singapore,2018,2018,99.94632,+,National Estimation
