"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"299905","Official entrance age to primary education (years)","KGZ","Kyrgyzstan","2017","2017",7,,
"299905","Official entrance age to primary education (years)","KGZ","Kyrgyzstan","2018","2018",7,,
"299905","Official entrance age to primary education (years)","KGZ","Kyrgyzstan","2019","2019",7,,
"299905","Official entrance age to primary education (years)","KGZ","Kyrgyzstan","2020","2020",7,,
"299905","Official entrance age to primary education (years)","KGZ","Kyrgyzstan","2021","2021",7,,
"299905","Official entrance age to primary education (years)","KGZ","Kyrgyzstan","2022","2022",7,,
"299905","Official entrance age to primary education (years)","GRD","Grenada","2016","2016",5,,
"299905","Official entrance age to primary education (years)","GRD","Grenada","2017","2017",5,,
"299905","Official entrance age to primary education (years)","GRD","Grenada","2018","2018",5,,
"299905","Official entrance age to primary education (years)","GRD","Grenada","2019","2019",5,,
"299905","Official entrance age to primary education (years)","GRD","Grenada","2020","2020",5,,
"299905","Official entrance age to primary education (years)","GRD","Grenada","2021","2021",5,,
"299905","Official entrance age to primary education (years)","GRD","Grenada","2022","2022",5,,
"299905","Official entrance age to primary education (years)","MAC","China, Macao Special Administrative Region","2016","2016",6,,
"299905","Official entrance age to primary education (years)","MAC","China, Macao Special Administrative Region","2017","2017",6,,
"299905","Official entrance age to primary education (years)","MAC","China, Macao Special Administrative Region","2018","2018",6,,
"299905","Official entrance age to primary education (years)","MAC","China, Macao Special Administrative Region","2019","2019",6,,
"299905","Official entrance age to primary education (years)","MAC","China, Macao Special Administrative Region","2020","2020",6,,
"299905","Official entrance age to primary education (years)","MAC","China, Macao Special Administrative Region","2021","2021",6,,
"299905","Official entrance age to primary education (years)","MAC","China, Macao Special Administrative Region","2022","2022",6,,
"299905","Official entrance age to primary education (years)","USA","United States of America","2016","2016",6,,
"299905","Official entrance age to primary education (years)","USA","United States of America","2017","2017",6,,
"299905","Official entrance age to primary education (years)","USA","United States of America","2018","2018",6,,
"299905","Official entrance age to primary education (years)","USA","United States of America","2019","2019",6,,
"299905","Official entrance age to primary education (years)","USA","United States of America","2020","2020",6,,
"299905","Official entrance age to primary education (years)","USA","United States of America","2021","2021",6,,
"299905","Official entrance age to primary education (years)","USA","United States of America","2022","2022",6,,
"299905","Official entrance age to primary education (years)","KNA","Saint Kitts and Nevis","2016","2016",5,,
"299905","Official entrance age to primary education (years)","KNA","Saint Kitts and Nevis","2017","2017",5,,
"299905","Official entrance age to primary education (years)","KNA","Saint Kitts and Nevis","2018","2018",5,,
"299905","Official entrance age to primary education (years)","KNA","Saint Kitts and Nevis","2019","2019",5,,
"299905","Official entrance age to primary education (years)","KNA","Saint Kitts and Nevis","2020","2020",5,,
"299905","Official entrance age to primary education (years)","KNA","Saint Kitts and Nevis","2021","2021",5,,
"299905","Official entrance age to primary education (years)","KNA","Saint Kitts and Nevis","2022","2022",5,,
"299905","Official entrance age to primary education (years)","COL","Colombia","2016","2016",6,,
"299905","Official entrance age to primary education (years)","COL","Colombia","2017","2017",6,,
"299905","Official entrance age to primary education (years)","COL","Colombia","2018","2018",6,,
"299905","Official entrance age to primary education (years)","COL","Colombia","2019","2019",6,,
"299905","Official entrance age to primary education (years)","COL","Colombia","2020","2020",6,,
"299905","Official entrance age to primary education (years)","COL","Colombia","2021","2021",6,,
"299905","Official entrance age to primary education (years)","COL","Colombia","2022","2022",6,,
"299905","Official entrance age to primary education (years)","TON","Tonga","2016","2016",6,,
"299905","Official entrance age to primary education (years)","TON","Tonga","2017","2017",6,,
"299905","Official entrance age to primary education (years)","TON","Tonga","2018","2018",6,,
"299905","Official entrance age to primary education (years)","TON","Tonga","2019","2019",6,,
"299905","Official entrance age to primary education (years)","TON","Tonga","2020","2020",6,,
"299905","Official entrance age to primary education (years)","TON","Tonga","2021","2021",6,,
"299905","Official entrance age to primary education (years)","TON","Tonga","2022","2022",6,,
"299905","Official entrance age to primary education (years)","SAU","Saudi Arabia","2016","2016",6,,
"299905","Official entrance age to primary education (years)","SAU","Saudi Arabia","2017","2017",6,,
"299905","Official entrance age to primary education (years)","SAU","Saudi Arabia","2018","2018",6,,
"299905","Official entrance age to primary education (years)","SAU","Saudi Arabia","2019","2019",6,,
"299905","Official entrance age to primary education (years)","SAU","Saudi Arabia","2020","2020",6,,
"299905","Official entrance age to primary education (years)","SAU","Saudi Arabia","2021","2021",6,,
"299905","Official entrance age to primary education (years)","SAU","Saudi Arabia","2022","2022",6,,
"299905","Official entrance age to primary education (years)","BMU","Bermuda","2016","2016",5,,
"299905","Official entrance age to primary education (years)","BMU","Bermuda","2017","2017",5,,
"299905","Official entrance age to primary education (years)","BMU","Bermuda","2018","2018",5,,
"299905","Official entrance age to primary education (years)","BMU","Bermuda","2019","2019",5,,
"299905","Official entrance age to primary education (years)","BMU","Bermuda","2020","2020",5,,
"299905","Official entrance age to primary education (years)","BMU","Bermuda","2021","2021",5,,
"299905","Official entrance age to primary education (years)","BMU","Bermuda","2022","2022",5,,
"299905","Official entrance age to primary education (years)","PNG","Papua New Guinea","2016","2016",7,,
"299905","Official entrance age to primary education (years)","PNG","Papua New Guinea","2017","2017",7,,
"299905","Official entrance age to primary education (years)","PNG","Papua New Guinea","2018","2018",7,,
"299905","Official entrance age to primary education (years)","PNG","Papua New Guinea","2019","2019",7,,
"299905","Official entrance age to primary education (years)","PNG","Papua New Guinea","2020","2020",7,,
"299905","Official entrance age to primary education (years)","PNG","Papua New Guinea","2021","2021",7,,
"299905","Official entrance age to primary education (years)","PNG","Papua New Guinea","2022","2022",7,,
"299905","Official entrance age to primary education (years)","ESP","Spain","2016","2016",6,,
"299905","Official entrance age to primary education (years)","ESP","Spain","2017","2017",6,,
"299905","Official entrance age to primary education (years)","ESP","Spain","2018","2018",6,,
"299905","Official entrance age to primary education (years)","ESP","Spain","2019","2019",6,,
"299905","Official entrance age to primary education (years)","ESP","Spain","2020","2020",6,,
"299905","Official entrance age to primary education (years)","ESP","Spain","2021","2021",6,,
"299905","Official entrance age to primary education (years)","ESP","Spain","2022","2022",6,,
"299905","Official entrance age to primary education (years)","MDA","Republic of Moldova","2016","2016",7,,
"299905","Official entrance age to primary education (years)","MDA","Republic of Moldova","2017","2017",7,,
"299905","Official entrance age to primary education (years)","MDA","Republic of Moldova","2018","2018",7,,
"299905","Official entrance age to primary education (years)","MDA","Republic of Moldova","2019","2019",7,,
"299905","Official entrance age to primary education (years)","MDA","Republic of Moldova","2020","2020",7,,
"299905","Official entrance age to primary education (years)","MDA","Republic of Moldova","2021","2021",7,,
"299905","Official entrance age to primary education (years)","MDA","Republic of Moldova","2022","2022",7,,
